Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
825.985,TraderOne,Tick,4673,4630,43,-43,151500,152000,53169,-353269,-366169,OK
826.282,TraderOne,Tick,4673,4630,43,-43,151500,152000,53169,-353269,-366169,OK
826.532,TraderOne,Tick,4673,4630,43,-43,151500,152000,53169,-353269,-366169,OK
826.797,TraderOne,Tick,4673,4630,43,-43,151500,152000,53169,-353269,-366169,OK
827.032,TraderOne,Tick,4673,4630,43,-43,151500,152000,53169,-353269,-366169,OK
827.297,TraderOne,Tick,4683,4630,53,-53,151500,152000,53017,-349117,-365017,OK
827.453,TraderOne,Tick,4683,4630,53,-53,151500,152000,53017,-349117,-365017,OK
827.719,TraderOne,Tick,4693,4630,63,-63,151500,152000,52865,-343965,-362865,OK
827.985,TraderOne,Tick,4693,4630,63,-63,151500,152000,52865,-343965,-362865,OK
828.282,TraderOne,Tick,4693,4640,53,-53,151500,152000,52713,-353813,-369713,OK
828.485,TraderOne,Tick,4693,4640,53,-53,151500,152300,52713,-353813,-369713,OK
828.75,TraderOne,Tick,4693,4650,43,-43,152200,152300,52561,-358661,-362961,OK
829.016,TraderOne,Tick,4693,4650,43,-43,152200,152300,52561,-358661,-362961,OK
829.297,TraderOne,Tick,4693,4650,43,-43,152200,152500,52561,-358661,-371561,OK
829.563,TraderOne,Tick,4693,4650,43,-43,152200,152500,52561,-358661,-371561,OK
829.703,TraderOne,Tick,4693,4660,33,-33,152200,152500,52409,-361509,-371409,OK
830.016,TraderOne,Tick,4693,4660,33,-33,152200,152400,52409,-361509,-368109,OK
830.282,TraderOne,Tick,4693,4660,33,-33,152200,152400,52409,-361509,-368109,OK
830.547,TraderOne,Tick,4703,4660,43,-43,151800,152400,52257,-358357,-371257,OK
830.766,TraderOne,Tick,4703,4660,43,-43,151800,152500,52257,-358357,-371257,OK
831.016,TraderOne,Tick,4703,4660,43,-43,151800,152500,52257,-358357,-371257,OK
831.219,TraderOne,Tick,4703,4670,33,-33,152000,152500,52561,-362661,-372561,OK
831.547,TraderOne,Tick,4703,4670,33,-33,152000,152500,52561,-362661,-372561,OK
831.735,TraderOne,Tick,4703,4670,33,-33,152000,152600,52561,-362661,-372561,OK
831.953,TraderOne,Tick,4713,4670,43,-43,152200,152600,52865,-359965,-372865,OK
832.235,TraderOne,Tick,4713,4670,43,-43,152200,152600,52865,-359965,-372865,OK
832.547,TraderOne,Tick,4713,4680,33,-33,152000,152500,53169,-364269,-374169,OK
832.735,TraderOne,Tick,4713,4680,33,-33,152000,152500,53169,-364269,-374169,OK
833.0,TraderOne,Tick,4713,4680,33,-33,152000,152600,53169,-364269,-374169,OK
833.25,TraderOne,Tick,4723,4680,43,-43,152200,152600,53473,-360573,-373473,OK
833.453,TraderOne,Tick,4723,4680,43,-43,152200,152600,53473,-360573,-373473,OK
833.75,TraderOne,Tick,4723,4680,43,-43,152200,152600,53473,-360573,-373473,OK
834.032,TraderOne,Tick,4723,4680,43,-43,152200,152600,53473,-360573,-373473,OK
834.219,TraderOne,Tick,4723,4680,43,-43,152200,152600,53473,-360573,-373473,OK
834.438,TraderOne,Tick,4723,4680,43,-43,152200,152600,53473,-360573,-373473,OK
834.797,TraderOne,Tick,4723,4680,43,-43,152200,152400,53473,-360573,-369173,OK
835.047,TraderOne,Tick,4723,4680,43,-43,152200,152400,53473,-360573,-369173,OK
835.297,TraderOne,Tick,4723,4680,43,-43,152200,152400,53473,-360573,-369173,OK
835.485,TraderOne,Tick,4723,4680,43,-43,152200,152400,53473,-360573,-369173,OK
835.719,TraderOne,Tick,4723,4680,43,-43,152200,152400,53473,-360573,-369173,OK
836.0,TraderOne,Tick,4723,4690,33,-33,152200,152400,53321,-364421,-371021,OK
836.219,TraderOne,Tick,4723,4690,33,-33,152200,152400,53321,-364421,-371021,OK
836.516,TraderOne,Tick,4723,4700,23,-33,152000,152200,53169,1154731,-371869,OK
836.735,TraderOne,Tick,4723,4700,23,-23,152000,152200,53169,-368269,-372869,OK
837.032,TraderOne,Tick,4723,4700,23,-23,152000,152200,53169,-368269,-372869,OK
837.235,TraderOne,Tick,4733,4700,33,-33,151600,152200,53017,-365117,-375017,OK
837.532,TraderOne,Tick,4733,4700,33,-33,151600,152200,53017,-365117,-375017,OK
837.735,TraderOne,Tick,4733,4700,33,-33,151600,152200,53017,-365117,-375017,OK
838.032,TraderOne,Tick,4733,4710,23,-23,152000,152200,52865,-368965,-373565,OK
838.266,TraderOne,Tick,4733,4720,13,-13,152100,152200,53169,-371269,-372569,OK
838.532,TraderOne,Tick,4733,4720,13,-13,152100,152200,53169,-371269,-372569,OK
838.797,TraderOne,Tick,4733,4730,3,-3,152100,152100,53473,-371573,-371573,OK
839.0,TraderOne,Tick,4733,4740,-7,7,152300,152100,53321,-371421,-372821,OK
839.266,TraderOne,Tick,4733,4740,-7,7,152300,152100,53321,-371421,-372821,OK
839.453,TraderOne,Tick,4737,4740,-3,7,152200,152100,53260,-980160,-372060,OK
839.782,TraderOne,Tick,4747,4740,7,-7,152300,152100,53565,-372265,-370865,OK
839.985,TraderOne,Tick,4747,4740,7,-7,152300,152100,53565,-372265,-370865,OK
840.266,TraderOne,Tick,4747,4740,7,-7,152300,152100,53565,-372265,-370865,OK
840.5,TraderOne,Tick,4747,4740,7,-7,152100,152100,53565,-372265,-372265,OK
840.766,TraderOne,Tick,4757,4740,17,-17,152300,152100,53870,-371570,-368170,OK
841.047,TraderOne,Tick,4767,4740,27,-27,152400,152100,54174,-369974,-361874,OK
841.235,TraderOne,Tick,4767,4740,27,-27,152400,152100,54174,-369974,-361874,OK
841.5,TraderOne,Tick,4767,4740,27,-27,152400,152400,54174,-369974,-369974,OK
841.766,TraderOne,Tick,4767,4740,27,-27,152400,152400,54174,-369974,-369974,OK
842.032,TraderOne,Tick,4767,4740,27,-27,152400,152400,54174,-369974,-369974,OK
842.282,TraderOne,Tick,4767,4750,17,-17,152100,152400,54478,-372278,-377378,OK
842.516,TraderOne,Tick,4767,4750,17,-17,152100,152400,54478,-372278,-377378,OK
842.75,TraderOne,Tick,4767,4750,17,-17,152100,152400,54478,-372278,-377378,OK
843.016,TraderOne,Tick,4767,4750,17,-17,152100,152400,54478,-372278,-377378,OK
843.219,TraderOne,Tick,4767,4750,17,-17,152100,152400,54478,-372278,-377378,OK
843.453,TraderOne,Tick,4767,4750,17,-17,152100,152400,54478,-372278,-377378,OK
843.719,TraderOne,Tick,4767,4750,17,-17,152100,152400,54478,-372278,-377378,OK
844.032,TraderOne,Tick,4767,4750,17,-17,152100,152400,54478,-372278,-377378,OK
844.203,TraderOne,Tick,4767,4750,17,-17,152100,152700,54478,-372278,-377378,OK
844.453,TraderOne,Tick,4777,4750,27,-27,152400,153000,54783,-369583,-377683,OK
844.766,TraderOne,Tick,4787,4750,37,-37,152400,153100,55088,-363888,-374988,OK
844.953,TraderOne,Tick,4797,4750,47,-47,152500,153100,55393,-359193,-373293,OK
845.203,TraderOne,Tick,4807,4750,57,-57,152500,152900,55698,-355498,-372598,OK
845.469,TraderOne,Tick,4807,4750,57,-57,152500,152900,55698,-355498,-372598,OK
845.75,TraderOne,Tick,4807,4760,47,-47,152100,152900,56002,-360802,-374902,OK
845.985,TraderOne,Tick,4807,4760,47,-47,152100,152400,56002,-360802,-374902,OK
846.25,TraderOne,Tick,4807,4770,37,-37,152100,152400,56306,-365106,-376206,OK
846.532,TraderOne,Tick,4807,4770,37,-37,152100,152400,56306,-365106,-376206,OK
846.782,TraderOne,Tick,4807,4770,37,-37,152100,152400,56306,-365106,-376206,OK
846.969,TraderOne,Tick,4809,4770,39,-39,152500,152400,56367,-364567,-360667,OK
847.203,TraderOne,Tick,4809,4770,39,-39,152500,152700,56367,-364567,-372367,OK
847.547,TraderOne,Tick,4809,4770,39,-39,152500,152700,56367,-364567,-372367,OK
847.75,TraderOne,Tick,4809,4770,39,-39,152500,152700,56367,-364567,-372367,OK
847.969,TraderOne,Tick,4809,4770,39,-39,152500,152700,56367,-364567,-372367,OK
848.266,TraderOne,Tick,4813,4770,43,-43,152500,152700,56489,-363489,-372089,OK
848.469,TraderOne,Tick,4813,4770,43,-43,152500,152700,56489,-363489,-372089,OK
848.766,TraderOne,Tick,4813,4770,43,-43,152500,152700,56489,-363489,-372089,OK
849.016,TraderOne,Tick,4823,4770,53,-53,152600,152700,56794,-359794,-365094,OK
849.235,TraderOne,Tick,4823,4770,53,-53,152600,152700,56794,-359794,-365094,OK
849.485,TraderOne,Tick,4823,4770,53,-53,152600,153000,56794,-359794,-375694,OK
849.719,TraderOne,Tick,4823,4780,43,-43,152600,153100,57099,-366099,-378999,OK
850.032,TraderOne,Tick,4823,4780,43,-43,152700,153100,57099,-366099,-378999,OK
850.25,TraderOne,Tick,4823,4780,43,-43,152700,153100,57099,-366099,-378999,OK
850.5,TraderOne,Tick,4823,4780,43,-43,152700,153100,57099,-366099,-378999,OK
850.719,TraderOne,Tick,4828,4780,48,-48,152600,153200,57252,-364252,-378652,OK
850.985,TraderOne,Tick,4838,4780,58,-58,152700,153200,57557,-359557,-376957,OK
851.282,TraderOne,Tick,4848,4780,68,-68,152700,153200,57862,-354862,-375262,OK
851.469,TraderOne,Tick,4848,4780,68,-68,152700,153500,57862,-354862,-375262,OK
851.782,TraderOne,Tick,4858,4790,68,-68,153200,153800,58015,-352515,-372915,OK
851.985,TraderOne,Tick,4858,4790,68,-68,153200,153700,58015,-352515,-372915,OK
852.203,TraderOne,Tick,4858,4790,68,-68,153200,153700,58015,-352515,-372915,OK
852.547,TraderOne,Tick,4858,4790,68,-68,153200,153700,58015,-352515,-372915,OK
852.797,TraderOne,Tick,4858,4790,68,-68,153000,153600,58015,-352515,-372915,OK
852.969,TraderOne,Tick,4858,4790,68,-68,153000,153600,58015,-352515,-372915,OK
853.235,TraderOne,Tick,4858,4800,58,-58,153400,154100,57862,-361362,-378762,OK
853.532,TraderOne,Tick,4858,4800,58,-58,153400,154100,57862,-361362,-378762,OK
853.766,TraderOne,Tick,4858,4800,58,-58,153400,154000,57862,-361362,-378762,OK
853.985,TraderOne,Tick,4858,4800,58,-58,153400,154000,57862,-361362,-378762,OK
854.282,TraderOne,Tick,4858,4800,58,-58,153500,153900,57862,-361362,-378762,OK
854.453,TraderOne,Tick,4858,4800,58,-58,153500,153900,57862,-361362,-378762,OK
854.719,TraderOne,Tick,4858,4800,58,-58,153500,153900,57862,-361362,-378762,OK
854.953,TraderOne,Tick,4858,4800,58,-58,153500,153900,57862,-361362,-378762,OK
855.282,TraderOne,Tick,4858,4800,58,-58,153500,153900,57862,-361362,-378762,OK
855.453,TraderOne,Tick,4858,4800,58,-58,153500,153900,57862,-361362,-378762,OK
855.782,TraderOne,Tick,4858,4800,58,-58,153500,153900,57862,-361362,-378762,OK
856.016,TraderOne,Tick,4858,4800,58,-58,153500,153800,57862,-361362,-378762,OK
856.219,TraderOne,Tick,4858,4800,58,-58,153500,153800,57862,-361362,-378762,OK
856.485,TraderOne,Tick,4858,4800,58,-58,153500,153800,57862,-361362,-378762,OK
856.797,TraderOne,Tick,4858,4810,48,-48,153300,154000,57709,-369209,-383609,OK
857.032,TraderOne,Tick,4858,4810,48,-48,153300,154000,57709,-369209,-383609,OK
857.203,TraderOne,Tick,4858,4810,48,-48,153300,154000,57709,-369209,-383609,OK
857.532,TraderOne,Tick,4858,4810,48,-48,153300,154000,57709,-369209,-383609,OK
857.797,TraderOne,Tick,4868,4810,58,-58,153700,154000,57555,-365055,-382455,OK
858.0,TraderOne,Tick,4868,4810,58,-58,153700,154000,57555,-365055,-382455,OK
858.282,TraderOne,Tick,4868,4810,58,-58,153700,154000,57555,-365055,-382455,OK
858.453,TraderOne,Tick,4868,4810,58,-58,153700,154000,57555,-365055,-382455,OK
858.75,TraderOne,Tick,4868,4820,48,-58,153700,154000,57401,1170099,-384301,OK
859.016,TraderOne,Tick,4868,4820,48,-48,153700,154000,57401,-368901,-383301,OK
859.297,TraderOne,Tick,4878,4820,58,-58,153200,153600,57248,-365748,-383148,OK
859.516,TraderOne,Tick,4878,4830,48,-48,153200,153800,57554,-372054,-386454,OK
859.782,TraderOne,Tick,4878,4830,48,-48,153200,153800,57554,-372054,-386454,OK
859.953,TraderOne,Tick,4878,4830,48,-48,153200,153800,57554,-372054,-386454,OK
860.219,TraderOne,Tick,4878,4840,38,-38,153700,153600,57401,-374901,-371101,OK
860.5,TraderOne,Tick,4878,4840,38,-38,153700,153600,57401,-374901,-371101,OK
860.75,TraderOne,Tick,4878,4840,38,-38,153700,153600,57401,-374901,-371101,OK
861.016,TraderOne,Tick,4878,4840,38,-38,153700,153600,57401,-374901,-371101,OK
861.266,TraderOne,Tick,4878,4850,28,-28,153700,153600,57248,-377748,-374948,OK
861.453,TraderOne,Tick,4878,4850,28,-28,153700,153700,57248,-377748,-377748,OK
861.797,TraderOne,Tick,4878,4850,28,-28,153700,153700,57248,-377748,-377748,OK
861.985,TraderOne,Tick,4878,4850,28,-28,153700,153600,57248,-377748,-374948,OK
862.297,TraderOne,Tick,4878,4860,18,-18,153900,153600,57094,-379594,-374194,OK
862.532,TraderOne,Tick,4888,4863,25,-25,153600,153600,56895,-377695,-377695,OK
862.75,TraderOne,Tick,4888,4863,25,-25,153600,153600,56895,-377695,-377695,OK
863.0,TraderOne,Tick,4888,4863,25,-25,153600,153300,56895,-377695,-370195,OK
863.297,TraderOne,Tick,4888,4873,15,-15,153000,153000,57201,-379001,-379001,OK
863.485,TraderOne,Tick,4888,4883,5,-5,153000,153000,57048,-379848,-379848,OK
863.75,TraderOne,Tick,4888,4893,-5,5,153200,153000,57354,-380154,-381154,OK
863.985,TraderOne,Tick,4888,4903,-15,15,153600,153000,57660,-378460,-382960,OK
864.203,TraderOne,Tick,4898,4905,-7,7,153000,153000,57476,-380076,-380076,OK
864.485,TraderOne,Tick,4898,4913,-15,15,153400,153000,57354,-379154,-383654,OK
864.735,TraderOne,Tick,4898,4913,-15,15,153400,153000,57354,-379154,-383654,OK
865.047,TraderOne,Tick,4898,4923,-25,25,153400,153000,57201,-377001,-384501,OK
865.297,TraderOne,Tick,4906,4923,-17,17,153100,153000,57079,-380079,-381779,OK
865.5,TraderOne,Tick,4906,4923,-17,17,153100,153000,57079,-380079,-381779,OK
865.735,TraderOne,Tick,4906,4923,-17,17,153100,153000,57079,-380079,-381779,OK
865.969,TraderOne,Tick,4906,4933,-27,27,153400,153000,56926,-377926,-386026,OK
866.282,TraderOne,Tick,4906,4933,-27,27,153400,152900,56926,-377926,-386026,OK
866.485,TraderOne,Tick,4906,4943,-37,37,153400,152900,56773,-372773,-383873,OK
866.703,TraderOne,Tick,4916,4953,-37,47,152900,152900,56467,-1899467,-370467,OK
867.047,TraderOne,Tick,4916,4953,-37,37,152900,152900,56467,-373467,-373467,OK
867.203,TraderOne,Tick,4916,4953,-37,37,152900,152900,56467,-373467,-373467,OK
867.5,TraderOne,Tick,4916,4953,-37,37,152900,152900,56467,-373467,-373467,OK
867.782,TraderOne,Tick,4926,4953,-27,27,152600,152900,56314,-377314,-369214,OK
868.0,TraderOne,Tick,4936,4953,-17,17,153000,152900,56620,-378620,-380320,OK
868.203,TraderOne,Tick,4946,4954,-8,8,152600,153000,56911,-378711,-376311,OK
868.485,TraderOne,Tick,4946,4954,-8,8,152600,153200,56911,-378711,-376311,OK
868.75,TraderOne,Tick,4946,4954,-8,8,152600,153200,56911,-378711,-376311,OK
869.047,TraderOne,Tick,4946,4954,-8,8,152600,153200,56911,-378711,-376311,OK
869.266,TraderOne,Tick,4946,4954,-8,8,152600,153200,56911,-378711,-376311,OK
869.532,TraderOne,Tick,4946,4954,-8,8,152600,153200,56911,-378711,-376311,OK
869.782,TraderOne,Tick,4946,4954,-8,8,152600,153200,56911,-378711,-376311,OK
870.032,TraderOne,Tick,4946,4954,-8,8,152600,153200,56911,-378711,-376311,OK
870.282,TraderOne,Tick,4946,4954,-8,8,152600,153200,56911,-378711,-376311,OK
870.547,TraderOne,Tick,4946,4958,-12,12,153400,153200,56850,-377850,-380250,OK
870.719,TraderOne,Tick,4946,4958,-12,12,153400,153200,56850,-377850,-380250,OK
871.016,TraderOne,Tick,4946,4958,-12,12,153400,153200,56850,-377850,-380250,OK
871.25,TraderOne,Tick,4946,4968,-22,22,153200,153200,57156,-377156,-377156,OK
871.532,TraderOne,Tick,4956,4968,-12,12,153200,153200,57462,-380462,-380462,OK
871.719,TraderOne,Tick,4956,4968,-12,12,153200,153200,57462,-380462,-380462,OK
871.969,TraderOne,Tick,4956,4968,-12,12,153200,153200,57462,-380462,-380462,OK
872.297,TraderOne,Tick,4956,4968,-12,12,153200,153200,57462,-380462,-380462,OK
872.547,TraderOne,Tick,4956,4968,-12,12,153200,152500,57462,-380462,-384062,OK
872.735,TraderOne,Tick,4956,4978,-22,22,152900,152500,57768,-377768,-384368,OK
873.032,TraderOne,Tick,4956,4988,-32,32,152900,152500,58074,-374074,-383674,OK
873.282,TraderOne,Tick,4966,4998,-32,32,152800,152200,58227,-377227,-386827,OK
873.5,TraderOne,Tick,4966,4998,-32,32,152800,152200,58227,-377227,-386827,OK
873.797,TraderOne,Tick,4966,4998,-32,32,152800,152300,58227,-377227,-386827,OK
873.985,TraderOne,Tick,4966,4998,-32,32,152600,152400,58227,-377227,-383627,OK
874.25,TraderOne,Tick,4966,5008,-42,42,153000,152400,58074,-373074,-385674,OK
874.547,TraderOne,Tick,4966,5018,-52,52,153000,152400,57921,-367921,-383521,OK
874.75,TraderOne,Tick,4976,5018,-42,42,152900,152400,57768,-374768,-387368,OK
874.985,TraderOne,Tick,4986,5018,-32,32,152700,152400,57615,-378615,-388215,OK
875.266,TraderOne,Tick,4996,5018,-22,22,152700,152500,57920,-382920,-387320,OK
875.547,TraderOne,Tick,5006,5018,-12,12,152700,152500,58225,-386225,-388625,OK
875.782,TraderOne,Tick,5006,5018,-12,12,152700,152500,58225,-386225,-388625,OK
875.953,TraderOne,Tick,5006,5018,-12,12,152700,152500,58225,-386225,-388625,OK
876.282,TraderOne,Tick,5006,5018,-12,12,152700,152500,58225,-386225,-388625,OK
876.547,TraderOne,Tick,5006,5028,-22,22,152600,152500,58530,-383530,-385730,OK
876.766,TraderOne,Tick,5006,5038,-32,32,152600,152500,58835,-379835,-383035,OK
876.938,TraderOne,Tick,5006,5048,-42,42,152600,152500,59140,-376140,-380340,OK
877.203,TraderOne,Tick,5006,5048,-42,42,152600,152500,59140,-376140,-380340,OK
877.469,TraderOne,Tick,5006,5058,-52,52,152800,152500,58987,-370987,-386587,OK
877.735,TraderOne,Tick,5006,5058,-52,52,152800,152500,58987,-370987,-386587,OK
877.985,TraderOne,Tick,5006,5058,-52,52,152800,152500,58987,-370987,-386587,OK
878.235,TraderOne,Tick,5016,5058,-42,42,152300,152500,58834,-376834,-368434,OK
878.469,TraderOne,Tick,5016,5058,-42,42,152300,152500,58834,-376834,-368434,OK
878.766,TraderOne,Tick,5016,5068,-52,52,152700,152500,58681,-371681,-382081,OK
879.0,TraderOne,Tick,5016,5068,-52,52,152700,152500,58681,-371681,-382081,OK
879.282,TraderOne,Tick,5016,5068,-52,52,152700,152500,58681,-371681,-382081,OK
879.453,TraderOne,Tick,5026,5068,-42,42,152800,152500,58528,-377528,-390128,OK
879.75,TraderOne,Tick,5026,5068,-42,42,152800,152300,58528,-377528,-390128,OK
879.938,TraderOne,Tick,5026,5068,-42,42,152800,152000,58528,-377528,-390128,OK
880.203,TraderOne,Tick,5036,5068,-32,32,152300,151700,58376,-384376,-393976,OK
880.516,TraderOne,Tick,5036,5078,-42,42,152100,151500,58680,-380680,-393280,OK
880.75,TraderOne,Tick,5036,5088,-52,52,152100,151500,58984,-375984,-391584,OK
880.969,TraderOne,Tick,5036,5088,-52,52,152100,151500,58984,-375984,-391584,OK
881.25,TraderOne,Tick,5036,5088,-52,52,152100,151500,58984,-375984,-391584,OK
881.453,TraderOne,Tick,5036,5088,-52,52,152100,151500,58984,-375984,-391584,OK
881.766,TraderOne,Tick,5046,5088,-42,42,152000,151500,58832,-381832,-394432,OK
882.0,TraderOne,Tick,5046,5097,-51,51,151900,151500,59105,-378505,-393805,OK
882.203,TraderOne,Tick,5056,5097,-41,41,152000,151500,59409,-382809,-395109,OK
882.5,TraderOne,Tick,5056,5097,-41,41,152300,151500,59409,-382809,-395109,OK
882.703,TraderOne,Tick,5065,5097,-32,32,152100,151500,59272,-387172,-396772,OK
883.0,TraderOne,Tick,5065,5107,-42,42,152300,151500,59120,-382020,-394620,OK
883.25,TraderOne,Tick,5065,5107,-42,42,152300,151500,59120,-382020,-394620,OK
883.5,TraderOne,Tick,5065,5107,-42,42,152300,151500,59120,-382020,-394620,OK
883.797,TraderOne,Tick,5075,5107,-32,32,152300,151500,59425,-385325,-394925,OK
883.985,TraderOne,Tick,5085,5107,-22,22,152300,151500,59730,-388630,-395230,OK
884.25,TraderOne,Tick,5095,5107,-12,12,152300,152200,60035,-390935,-392135,OK
884.485,TraderOne,Tick,5095,5107,-12,12,152300,152200,60035,-390935,-392135,OK
884.766,TraderOne,Tick,5095,5107,-12,12,152300,152200,60035,-390935,-392135,OK
885.047,TraderOne,Tick,5105,5107,-2,2,152300,152200,60340,-393240,-393440,OK
885.25,TraderOne,Tick,5115,5107,8,-8,151700,152200,60416,-392816,-395216,OK
885.453,TraderOne,Tick,5115,5107,8,-8,151700,152200,60416,-392816,-395216,OK
885.703,TraderOne,Tick,5115,5107,8,-8,151700,152200,60416,-392816,-395216,OK
886.016,TraderOne,Tick,5115,5107,8,-8,152300,152200,60416,-392816,-392016,OK
886.297,TraderOne,Tick,5125,5107,18,-18,152300,152200,60264,-392664,-390864,OK
886.5,TraderOne,Tick,5135,5107,28,-28,152000,152200,60568,-388968,-394568,OK
886.782,TraderOne,Tick,5145,5107,38,-38,152000,152200,60872,-385272,-392872,OK
886.985,TraderOne,Tick,5155,5107,48,-48,152000,152200,61176,-380576,-390176,OK
887.25,TraderOne,Tick,5165,5117,48,-48,153000,152200,61328,-378728,-364328,OK
887.469,TraderOne,Tick,5165,5127,38,-38,152900,152200,61634,-376034,-364634,OK
887.766,TraderOne,Tick,5165,5137,28,-28,152900,152200,61940,-373340,-364940,OK
887.985,TraderOne,Tick,5165,5138,27,-27,152900,152200,61971,-372971,-364871,OK
888.219,TraderOne,Tick,5175,5138,37,-37,152200,152200,61819,-371819,-371819,OK
888.485,TraderOne,Tick,5175,5138,37,-37,152200,152200,61819,-371819,-371819,OK
888.703,TraderOne,Tick,5175,5148,27,-27,153000,152200,61667,-373667,-365567,OK
889.0,TraderOne,Tick,5185,5148,37,-37,152100,152200,61515,-373515,-377215,OK
889.266,TraderOne,Tick,5185,5158,27,-27,153000,152000,61363,-374363,-366263,OK
889.532,TraderOne,Tick,5185,5168,17,-17,152600,152000,61211,-376211,-371111,OK
889.782,TraderOne,Tick,5185,5168,17,-17,152600,152000,61211,-376211,-371111,OK
889.953,TraderOne,Tick,5185,5168,17,-17,152600,152000,61211,-376211,-371111,OK
890.219,TraderOne,Tick,5185,5178,7,-7,152400,152000,61059,-377059,-374959,OK
890.453,TraderOne,Tick,5185,5178,7,-7,152400,151900,61059,-377059,-374959,OK
890.797,TraderOne,Tick,5195,5178,17,-17,151400,152000,60907,-376907,-382007,OK
891.016,TraderOne,Tick,5205,5178,27,-27,151400,152000,60755,-375755,-383855,OK
891.25,TraderOne,Tick,5205,5178,27,-27,151400,152000,60755,-375755,-383855,OK
891.547,TraderOne,Tick,5215,5188,27,-27,151700,152000,60451,-376451,-384551,OK
891.703,TraderOne,Tick,5225,5188,37,-37,151500,152000,60754,-372754,-383854,OK
891.938,TraderOne,Tick,5235,5188,47,-47,151500,152000,61057,-368057,-382157,OK
892.235,TraderOne,Tick,5236,5188,48,-48,151500,152000,61087,-367687,-382087,OK
